corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs
cnc,train_05_99,3026,0,cnc_train_05_99_3026_0,"On Thursday , another explosion struck a residential area in the city of Liuzhou , a day after the first series of blasts at a number of locations including shopping malls , hospitals and government buildings .",[],0
cnc,train_06_0,1129,0,cnc_train_06_0_1129_0,"June 10 , 2009 : Nine security personnel , including CRPF troopers , ambushed by Maoists during a routine patrol in Saranda jungles in Jharkhand .",[],0
cnc,train_06_1,68,0,cnc_train_06_1_68_0,"May 22 , 2009 : Maoists kill 16 policemen in the jungles of Gadchiroli district in Maharashtra .",[],0
cnc,train_06_10,1988,0,cnc_train_06_10_1988_0,"NE Youth 's Death Sparks Protest 01st February 2014 09:23 AM Nido Taniam , son of Arunachal Pradesh Congress legislator Nido Pavitra died on Thursday allegedly after being beaten up at a market area in Lajpar Nagar here .","[""NE Youth 's Death Sparks Protest 01st February 2014 09:23 AM <ARG1>Nido Taniam , son of Arunachal Pradesh Congress legislator Nido Pavitra died on Thursday</ARG1> <SIG0>allegedly</SIG0> after <ARG0>being beaten up at a market area in Lajpar Nagar here</ARG0> .""]",1
cnc,train_06_101,3058,0,cnc_train_06_101_3058_0,"`` Fourteen people were arrested on Tuesday for barricading roads in Mothutlung near Brits , '' Colonel Sabata Mokgwabone said in a statement .","[""`` <ARG1>Fourteen people were arrested on Tuesday</ARG1> <SIG0>for</SIG0> <ARG0>barricading roads in Mothutlung near Brits</ARG0> , '' Colonel Sabata Mokgwabone said in a statement .""]",1
cnc,train_06_102,2656,0,cnc_train_06_102_2656_0,The arrests came after residents took to the streets and barricaded roads .,['<ARG1>The arrests came</ARG1> after <ARG0>residents took to the streets and barricaded roads</ARG0> .'],1
cnc,train_06_103,2639,0,cnc_train_06_103_2639_0,Residents started protesting on Sunday afternoon about a water shortage in Mothutlung .,['<ARG1>Residents started protesting on Sunday afternoon</ARG1> <SIG0>about</SIG0> <ARG0>a water shortage in Mothutlung</ARG0> .'],1
cnc,train_06_104,919,0,cnc_train_06_104_919_0,"On Monday , two people were killed , allegedly by police , during the protests .","['On Monday , <ARG1>two people were killed</ARG1> , <ARG0><SIG0>allegedly by</SIG0> police , during the protests</ARG0> .']",1
cnc,train_06_106,1110,0,cnc_train_06_106_1110_0,"The petition came at a sensitive time , with the mainland in the midst of a massive crackdown on vice .","['<ARG1>The petition came at a sensitive time</ARG1> , <SIG0>with</SIG0> <ARG0>the mainland in the midst of a massive crackdown on vice</ARG0> .']",1
cnc,train_06_107,2912,0,cnc_train_06_107_2912_0,It was against this background that the centre started its public campaign to collect signatures in Wuhan on July 29 .,['It was against this background that <ARG1>the centre started its public campaign</ARG1> <ARG0><SIG0>to</SIG0> collect signatures in Wuhan on July 29</ARG0> .'],1
cnc,train_06_108,1053,0,cnc_train_06_108_1053_0,"NGO volunteers and prostitutes , holding red umbrellas symbolising protection , shouted : ' Legalisation of sex workers , innocence of sex workers ! ' The authorities quickly stepped in and banned the petition .","[""<ARG0>NGO volunteers and prostitutes , holding red umbrellas symbolising protection , shouted : ' Legalisation of sex workers , innocence of sex workers !</ARG0> ' <ARG1>The authorities quickly stepped in and banned the petition</ARG1> .""]",1
cnc,train_06_109,2214,0,cnc_train_06_109_2214_0,"Three LeT militants , woman killed in J-K encounter - Indian Express Agencies , Agencies : Srinagar , Mon Sep 28 2009 , 11:10 hrs Three Lashkar-e-Toiba militants , including two from Pakistan , and an elderly woman were killed in an encounter with security forces in Pulwama district of South Kashmir on Monday .",[],0
cnc,train_06_110,2174,0,cnc_train_06_110_2174_0,"Four jawans were also injured in the encounter but they were all out of danger , police said .",[],0
cnc,train_06_112,1668,0,cnc_train_06_112_1668_0,"The wife of the house owner , Taja , died in the shootout between the militants and the police .","['<ARG1>The wife of the house owner , Taja , died</ARG1> <ARG0>in the shootout between the militants and the police</ARG0> .']",1
cnc,train_06_113,2745,0,cnc_train_06_113_2745_0,"Three militants - two hailing from Multan in Pakistan and a local terrorist - were killed , he said , adding unfortunately the old lady also died in the cross firing .","['<ARG1>Three militants - two hailing from Multan in Pakistan and a local terrorist - were killed , he said , adding unfortunately the old lady also died</ARG1> in <ARG0>the cross firing</ARG0> .']",1
cnc,train_06_114,2669,0,cnc_train_06_114_2669_0,"We came under heavy fire thereafter as a result of which three jawans of CRPF and one from Jammu and Kashmir Police got injured but they are all out of danger , "" Ahmed said .","['<ARG0>We came under heavy fire thereafter</ARG0> <SIG0>as a result of which</SIG0> <ARG1>three jawans of CRPF and one from Jammu and Kashmir Police got injured but they are all out of danger</ARG1> , "" Ahmed said .']",1
cnc,train_06_116,310,0,cnc_train_06_116_310_0,They were on strike for about 65 days protesting the low wages .,['<ARG1>They were on strike for about 65 days</ARG1> <ARG0><SIG0>protesting</SIG0> the low wages</ARG0> .'],1
cnc,train_06_117,3246,0,cnc_train_06_117_3246_0,"Junior Docs Threaten to Intensify Agitation 06th October 2014 06:05 AM HYDERABAD : Junior doctors of government medical colleges in Telangana are showing no sings of calling off their indefinite strike , with the government paying no heed to their demands .","['Junior Docs Threaten to Intensify Agitation 06th October 2014 06:05 AM HYDERABAD : <ARG1>Junior doctors of government medical colleges in Telangana are showing no sings of calling off their indefinite strike</ARG1> , <SIG0>with</SIG0> <ARG0>the government paying no heed to their demands</ARG0> .']",1
cnc,train_06_119,1494,0,cnc_train_06_119_1494_0,"Meanwhile , disruption of services in Osmania and Gandhi hospital continues and emergency services in Osmania General Hospital are boycotted by the PG students .",[],0
cnc,train_06_12,1166,0,cnc_train_06_12_1166_0,It is being alleged that racism could have been one of the triggers for the quarrel .,['It is being alleged that <ARG0>racism</ARG0> <SIG0>could have been one of the triggers for</SIG0> <ARG1>the quarrel</ARG1> .'],1
cnc,train_06_122,2990,0,cnc_train_06_122_2990_0,He said there is no chance of ending the strike as the state government did not invite them for talks .,['He said <ARG1>there is no chance of ending the strike</ARG1> <SIG0>as</SIG0> <ARG0>the state government did not invite them for talks</ARG0> .'],1
cnc,train_06_123,2784,0,cnc_train_06_123_2784_0,"Around 1,500 PG students of Gandhi , Osmania and Kakatiya medical colleges are participating in the strike .",[],0
cnc,train_06_124,850,0,cnc_train_06_124_850_0,"Hong Kong ’ s latest political crisis has been brewing for months , with the emergence of a new generation of activists who came of age during the 2014 umbrella movement protests and are now pushing for greater autonomy or outright independence from mainland China .","['<ARG1>Hong Kong ’ s latest political crisis has been brewing for months</ARG1> , <SIG0>with</SIG0> <ARG0>the emergence of a new generation of activists who came of age during the 2014 umbrella movement protests and are now pushing for greater autonomy or outright independence from mainland China</ARG0> .']",1
cnc,train_06_125,2643,0,cnc_train_06_125_2643_0," - Indian Express Express News Service , Express News Service : Sat Jul 14 2012 , 04:14 hrs On the continuing Naxal violence in the state , Patil admitted that despite heavy deployment of forces including the CRPF in Gadchiroli and other Naxal-hit areas , incidents of residents and policemen being killed have continued .","['\x92 - Indian Express Express News Service , Express News Service : Sat Jul 14 2012 , 04:14 hrs On the continuing Naxal violence in the state , Patil admitted that <SIG0>despite</SIG0> <ARG0>heavy deployment of forces including the CRPF in Gadchiroli and other Naxal-hit areas</ARG0> , <ARG1>incidents of residents and policemen being killed have continued</ARG1> .']",1
cnc,train_06_125,2677,0,cnc_train_06_125_2677_0,Naxal violence a challenge ; meet soon,[],0
cnc,train_06_126,2425,0,cnc_train_06_126_2425_0,"As many as 217 members of 52 families were forcibly thrown out of their village in June , 2007 by a group of people led by Posco Pratirodha Sangram Samiti ( PPSS ) president Abhaya Sahu .",[],0
cnc,train_06_127,1620,0,cnc_train_06_127_1620_0,"The anti-Posco activists torched our houses , damaged our betel vines and paddy crops and threw us out .",[],0
cnc,train_06_128,1939,0,cnc_train_06_128_1939_0,Constable Sefako Xaba after hundreds of pupils threw stones at police transporting five men accused of murdering 14-year-old Thato Radebe to the Johannesburg prison .,[],0
cnc,train_06_13,69,0,cnc_train_06_13_69_0,"About 1,000 angry protesters gathered outside the Alice Magistrates Court on Thursday where four suspects appeared on charges of murdering a Victoria Hospital tutor last year .",[],0
cnc,train_06_130,1181,0,cnc_train_06_130_1181_0,"Earlier , police spokeswoman Lt-Col Katlego Mogale said he was shot after protesting residents barricaded roads with stones and burning tyres .","['Earlier , police spokeswoman Lt-Col Katlego Mogale said <ARG1>he was shot</ARG1> after <ARG0>protesting residents barricaded roads with stones and burning tyres</ARG0> .']",1
cnc,train_06_131,889,0,cnc_train_06_131_889_0,"`` During the protest , a police vehicle came through ... and they protesters came rushing towards the vehicle , '' she said .",[],0
cnc,train_06_132,1375,0,cnc_train_06_132_1375_0,The protest over housing started around 6am on Main Reef road .,[],0
cnc,train_06_133,949,0,cnc_train_06_133_949_0,Mogale said protesters were burning tree trunks and tyres and throwing stones at vehicles .,[],0
cnc,train_06_134,2762,0,cnc_train_06_134_2762_0,Flash stir by doctors at Gandhi General Hospital,[],0
cnc,train_06_135,3080,0,cnc_train_06_135_3080_0,"Boycotting the classes and medical services , hundreds of junior doctors squatted at the hospital main building .","['<ARG0><SIG0>Boycotting</SIG0> the classes and medical services</ARG0> , <ARG1>hundreds of junior doctors squatted at the hospital main building</ARG1> .']",1
cnc,train_06_136,746,0,cnc_train_06_136_746_0,They shouted slogans against superintendent Dr Asok Kumar and RMO-I Dr BV Rao .,[],0
cnc,train_06_137,2467,0,cnc_train_06_137_2467_0,"The strike , under the aegis of The AP Junior Doctors Association , Gandhi General Hospital unit , would be intensified if their demands were not met , the protesting doctors threatened .","['<ARG1>The strike , under the aegis of The AP Junior Doctors Association , Gandhi General Hospital unit , would be intensified</ARG1> <SIG0>if</SIG0> <ARG0>their demands were not met</ARG0> , the protesting doctors threatened .']",1
cnc,train_06_138,161,0,cnc_train_06_138_161_0,"Parking contract has been given to some goons who were collecting high rates from students and patients , ” he claimed and warned of intensifying the agitation .",[],0
cnc,train_06_139,2468,0,cnc_train_06_139_2468_0,"`` We simply do not have space for such a detrimental amount of pollution that is to come out from that coal-fired power station , '' the organisation 's project co-ordinator Tristen Taylor said at a protest against the mining company in Johannesburg .",[],0
cnc,train_06_14,17,0,cnc_train_06_14_17_0,"Before their court appearance , protestors holding placards with various slogans filled the streets outside the court where a memorandum was handed to magistrate Xolile Dlulisa .",[],0
cnc,train_06_140,2060,0,cnc_train_06_140_2060_0,"Earthlife activists marched to Anglo 's offices in the Johannesburg CBD against the company 's planned coal mine and power station in Waterberg , Limpopo .","[""<ARG1>Earthlife activists marched to Anglo 's offices in the Johannesburg CBD</ARG1> <ARG0>against the company 's planned coal mine and power station in Waterberg , Limpopo</ARG0> .""]",1
cnc,train_06_141,1115,0,cnc_train_06_141_1115_0,"Meanwhile , political activists continued their protest in several places in Tamil Nadu , particularly districts fed by the Mullaperiyar waters , to protest Kerala 's refusal to raise the storage level in the dam .","[""Meanwhile , <ARG1>political activists continued their protest in several places in Tamil Nadu , particularly districts fed by the Mullaperiyar waters</ARG1> , <ARG0><SIG0>to</SIG0> protest Kerala 's refusal to raise the storage level in the dam</ARG0> .""]",1
cnc,train_06_142,3370,0,cnc_train_06_142_3370_0,"CPI volunteers , who attempted to stage a rail roko in Madurai , were rounded up before they entered the town 's railway station .",[],0
